,label,score
4473,NEGATIVE,0.9996459484100342
4474,NEGATIVE,0.9997342228889465
4475,POSITIVE,0.9814625978469849
4476,NEGATIVE,0.9929371476173401
4477,NEGATIVE,0.9935001730918884
4478,POSITIVE,0.9994199275970459
4479,POSITIVE,0.995019793510437
4480,NEGATIVE,0.9980637431144714
4481,NEGATIVE,0.9708412289619446
4482,POSITIVE,0.9833109378814697
4483,POSITIVE,0.5650599598884583
4484,POSITIVE,0.9977670907974243
4485,NEGATIVE,0.999001681804657
4486,POSITIVE,0.9883801937103271
4487,NEGATIVE,0.999245285987854
4488,NEGATIVE,0.9990968704223633
4489,POSITIVE,0.9767736196517944
4490,NEGATIVE,0.9627462029457092
4491,NEGATIVE,0.9987295269966125
4492,POSITIVE,0.9938510656356812
4493,NEGATIVE,0.7531502842903137
4494,NEGATIVE,0.9995922446250916
4495,NEGATIVE,0.9984531402587891
4496,NEGATIVE,0.9943506121635437
4497,NEGATIVE,0.8336872458457947
4498,NEGATIVE,0.9928447604179382
4499,POSITIVE,0.9844575524330139
4500,POSITIVE,0.999839186668396
4501,POSITIVE,0.9996203184127808
4502,POSITIVE,0.9934677481651306
4503,POSITIVE,0.9533067941665649
4504,POSITIVE,0.9998581409454346
4505,POSITIVE,0.9982153177261353
4506,POSITIVE,0.9997944235801697
4507,POSITIVE,0.9980018734931946
4508,POSITIVE,0.9986328482627869
4509,NEGATIVE,0.9982126951217651
4510,NEGATIVE,0.9979609251022339
4511,POSITIVE,0.9998296499252319
4512,NEGATIVE,0.988655686378479
4513,POSITIVE,0.6610076427459717
4514,POSITIVE,0.9987088441848755
4515,NEGATIVE,0.9946562051773071
4516,NEGATIVE,0.999066174030304
4517,POSITIVE,0.996775209903717
4518,POSITIVE,0.9956554174423218
4519,POSITIVE,0.994874894618988
4520,NEGATIVE,0.9966683983802795
4521,NEGATIVE,0.9987597465515137
4522,NEGATIVE,0.9904170036315918
4523,NEGATIVE,0.9915019273757935
4524,NEGATIVE,0.9987348914146423
4525,NEGATIVE,0.9857578277587891
4526,POSITIVE,0.9752512574195862
4527,NEGATIVE,0.9964571595191956
4528,NEGATIVE,0.9428613185882568
4529,NEGATIVE,0.9772434830665588
4530,POSITIVE,0.9383357167243958
4531,NEGATIVE,0.9840425848960876
4532,NEGATIVE,0.9990359544754028
4533,NEGATIVE,0.9997674822807312
4534,POSITIVE,0.9914987683296204
4535,POSITIVE,0.9973772764205933
4536,POSITIVE,0.9989774227142334
4537,POSITIVE,0.9994173049926758
4538,POSITIVE,0.9534611105918884
4539,POSITIVE,0.9992573857307434
4540,NEGATIVE,0.923714816570282
4541,NEGATIVE,0.9900978803634644
4542,POSITIVE,0.9947910308837891
4543,NEGATIVE,0.9937806725502014
4544,POSITIVE,0.9982187151908875
4545,POSITIVE,0.9996281862258911
4546,POSITIVE,0.9761448502540588
4547,POSITIVE,0.9996685981750488
4548,NEGATIVE,0.9992077946662903
4549,NEGATIVE,0.7596397995948792
4550,NEGATIVE,0.9990009665489197
4551,POSITIVE,0.9986529350280762
4552,POSITIVE,0.9983416795730591
4553,NEGATIVE,0.9996838569641113
4554,NEGATIVE,0.9783454537391663
4555,NEGATIVE,0.9826227426528931
4556,NEGATIVE,0.998449444770813
4557,NEGATIVE,0.9961516261100769
4558,NEGATIVE,0.994821310043335
4559,POSITIVE,0.9997575879096985
4560,NEGATIVE,0.9986629486083984
4561,NEGATIVE,0.9984893798828125
4562,NEGATIVE,0.999785840511322
4563,NEGATIVE,0.9994437098503113
4564,NEGATIVE,0.9934815168380737
4565,NEGATIVE,0.9963316321372986
4566,POSITIVE,0.9689310789108276
4567,NEGATIVE,0.9982768297195435
4568,NEGATIVE,0.9982477426528931
4569,NEGATIVE,0.9886470437049866
4570,NEGATIVE,0.9997487664222717
4571,NEGATIVE,0.995519757270813
4572,POSITIVE,0.9991996884346008
4573,POSITIVE,0.9998428821563721
4574,NEGATIVE,0.9992307424545288
4575,NEGATIVE,0.9990668892860413
4576,NEGATIVE,0.9974691867828369
4577,POSITIVE,0.9980098605155945
4578,NEGATIVE,0.9991725087165833
4579,NEGATIVE,0.9978721141815186
4580,NEGATIVE,0.9562088251113892
4581,NEGATIVE,0.9995150566101074
4582,NEGATIVE,0.9864891171455383
4583,NEGATIVE,0.6858101487159729
4584,POSITIVE,0.9995143413543701
4585,NEGATIVE,0.9875602126121521
4586,NEGATIVE,0.9962815642356873
4587,POSITIVE,0.9944504499435425
4588,POSITIVE,0.9873523712158203
4589,POSITIVE,0.9979621171951294
4590,POSITIVE,0.8651132583618164
4591,POSITIVE,0.559884786605835
4592,POSITIVE,0.9997783303260803
4593,POSITIVE,0.9854928851127625
4594,NEGATIVE,0.9988495111465454
4595,POSITIVE,0.9996864795684814
4596,NEGATIVE,0.9986757636070251
4597,POSITIVE,0.9998255372047424
4598,POSITIVE,0.9940541386604309
4599,POSITIVE,0.9993664622306824
4600,NEGATIVE,0.9920594692230225
4601,NEGATIVE,0.9942728877067566
4602,POSITIVE,0.5885391235351562
4603,NEGATIVE,0.9544650316238403
4604,POSITIVE,0.9971428513526917
4605,NEGATIVE,0.9991426467895508
4606,NEGATIVE,0.9621684551239014
4607,POSITIVE,0.9998487234115601
4608,POSITIVE,0.9998658895492554
4609,POSITIVE,0.9956529140472412
4610,POSITIVE,0.9981396198272705
4611,NEGATIVE,0.913095235824585
4612,POSITIVE,0.9998694658279419
4613,POSITIVE,0.9074286222457886
4614,POSITIVE,0.9890314936637878
4615,POSITIVE,0.9784672260284424
4616,NEGATIVE,0.9997261166572571
4617,NEGATIVE,0.9861271381378174
4618,NEGATIVE,0.9869999289512634
4619,POSITIVE,0.9998631477355957
4620,POSITIVE,0.9998331069946289
4621,POSITIVE,0.9996210336685181
4622,NEGATIVE,0.9928368926048279
4623,NEGATIVE,0.9990377426147461
4624,NEGATIVE,0.9971808195114136
4625,NEGATIVE,0.9980883002281189
4626,NEGATIVE,0.9961488246917725
4627,NEGATIVE,0.9105940461158752
4628,NEGATIVE,0.9969960451126099
4629,NEGATIVE,0.9915297031402588
4630,NEGATIVE,0.9753100872039795
4631,NEGATIVE,0.9914293885231018
4632,NEGATIVE,0.9950634837150574
4633,POSITIVE,0.7100095748901367
4634,NEGATIVE,0.9989944100379944
4635,NEGATIVE,0.9989983439445496
4636,NEGATIVE,0.9997939467430115
4637,POSITIVE,0.7035351395606995
4638,NEGATIVE,0.9814373254776001
4639,POSITIVE,0.9997641444206238
4640,POSITIVE,0.9974017143249512
4641,NEGATIVE,0.9260081648826599
4642,NEGATIVE,0.999349057674408
4643,NEGATIVE,0.9984005093574524
4644,NEGATIVE,0.9996522665023804
4645,NEGATIVE,0.9998041987419128
4646,NEGATIVE,0.9993784427642822
4647,POSITIVE,0.7333316206932068
4648,NEGATIVE,0.9997866749763489
4649,POSITIVE,0.7528259754180908
4650,POSITIVE,0.9933730363845825
4651,NEGATIVE,0.992182195186615
4652,POSITIVE,0.9998072981834412
4653,POSITIVE,0.9996551275253296
4654,POSITIVE,0.9998605251312256
4655,POSITIVE,0.9875860214233398
4656,POSITIVE,0.999593198299408
4657,NEGATIVE,0.9482148289680481
4658,NEGATIVE,0.9673932194709778
4659,POSITIVE,0.991873562335968
4660,POSITIVE,0.9998526573181152
4661,NEGATIVE,0.9984619617462158
4662,NEGATIVE,0.9986918568611145
4663,NEGATIVE,0.9945600628852844
4664,NEGATIVE,0.9984965324401855
4665,NEGATIVE,0.9690821766853333
4666,NEGATIVE,0.9598294496536255
4667,NEGATIVE,0.9993897676467896
4668,NEGATIVE,0.9981461763381958
4669,NEGATIVE,0.9972764849662781
4670,NEGATIVE,0.9881011247634888
4671,NEGATIVE,0.9947600960731506
4672,NEGATIVE,0.9974625110626221
4673,POSITIVE,0.9994257688522339
4674,NEGATIVE,0.9880166053771973
4675,NEGATIVE,0.9985305070877075
4676,NEGATIVE,0.9929662942886353
4677,POSITIVE,0.9695979952812195
4678,POSITIVE,0.9297475218772888
4679,NEGATIVE,0.9910895824432373
4680,POSITIVE,0.9992652535438538
4681,NEGATIVE,0.9888796806335449
4682,NEGATIVE,0.9977895021438599
4683,NEGATIVE,0.9994949102401733
4684,POSITIVE,0.9910496473312378
4685,POSITIVE,0.9998444318771362
4686,POSITIVE,0.9998657703399658
4687,NEGATIVE,0.9991242289543152
4688,POSITIVE,0.7648664116859436
4689,NEGATIVE,0.999591052532196
4690,NEGATIVE,0.9963898062705994
4691,POSITIVE,0.9989843964576721
4692,NEGATIVE,0.9992949962615967
4693,POSITIVE,0.9995157718658447
4694,POSITIVE,0.9946210384368896
4695,POSITIVE,0.9990299940109253
4696,NEGATIVE,0.9949223399162292
4697,POSITIVE,0.9997544884681702
4698,POSITIVE,0.9994038343429565
4699,POSITIVE,0.9853476285934448
4700,NEGATIVE,0.9971027970314026
4701,NEGATIVE,0.9996781349182129
4702,NEGATIVE,0.8237500786781311
4703,POSITIVE,0.9958381652832031
4704,NEGATIVE,0.9988141059875488
4705,NEGATIVE,0.9994507431983948
4706,NEGATIVE,0.991971492767334
4707,NEGATIVE,0.629997193813324
4708,POSITIVE,0.9997311234474182
4709,NEGATIVE,0.9949862957000732
4710,NEGATIVE,0.9915209412574768
4711,POSITIVE,0.9998457431793213
4712,NEGATIVE,0.9998117089271545
4713,NEGATIVE,0.9902092218399048
4714,POSITIVE,0.9936808347702026
4715,NEGATIVE,0.6902667880058289
4716,NEGATIVE,0.998856782913208
4717,NEGATIVE,0.9995354413986206
4718,NEGATIVE,0.9527271389961243
4719,NEGATIVE,0.9989058971405029
4720,NEGATIVE,0.9982169270515442
4721,NEGATIVE,0.998847484588623
4722,NEGATIVE,0.9996594190597534
4723,NEGATIVE,0.9793582558631897
4724,NEGATIVE,0.9984742999076843
4725,NEGATIVE,0.9954307079315186
4726,POSITIVE,0.996629536151886
4727,NEGATIVE,0.9705399870872498
4728,NEGATIVE,0.9875701069831848
4729,POSITIVE,0.9997524619102478
4730,NEGATIVE,0.9850596189498901
4731,POSITIVE,0.9996845722198486
4732,NEGATIVE,0.9786866307258606
4733,NEGATIVE,0.9991274476051331
4734,NEGATIVE,0.6398917436599731
4735,POSITIVE,0.9998018145561218
4736,POSITIVE,0.9973418116569519
4737,NEGATIVE,0.9994434714317322
4738,NEGATIVE,0.9994819760322571
4739,NEGATIVE,0.9955835938453674
4740,NEGATIVE,0.9993143081665039
4741,NEGATIVE,0.9991669654846191
4742,POSITIVE,0.9990425705909729
4743,POSITIVE,0.9994065761566162
4744,NEGATIVE,0.9988481998443604
4745,NEGATIVE,0.9972346425056458
4746,NEGATIVE,0.9987718462944031
4747,POSITIVE,0.9944308400154114
4748,NEGATIVE,0.9976240992546082
4749,POSITIVE,0.8698636889457703
4750,POSITIVE,0.9910258650779724
4751,POSITIVE,0.994968831539154
4752,NEGATIVE,0.9919805526733398
4753,POSITIVE,0.9939292669296265
4754,NEGATIVE,0.951915979385376
4755,NEGATIVE,0.9969658255577087
4756,POSITIVE,0.9972341656684875
4757,POSITIVE,0.9973580241203308
4758,NEGATIVE,0.986810564994812
4759,POSITIVE,0.9952072501182556
4760,NEGATIVE,0.9803584814071655
4761,POSITIVE,0.9997419714927673
4762,POSITIVE,0.8276599049568176
4763,NEGATIVE,0.9992029070854187
4764,POSITIVE,0.9972341656684875
4765,POSITIVE,0.9919919371604919
4766,POSITIVE,0.8196287751197815
4767,NEGATIVE,0.9898389577865601
4768,POSITIVE,0.9781885147094727
4769,NEGATIVE,0.9992108345031738
4770,NEGATIVE,0.965356707572937
4771,NEGATIVE,0.9505864381790161
4772,POSITIVE,0.9821292757987976
4773,POSITIVE,0.9998699426651001
4774,NEGATIVE,0.9984968900680542
4775,NEGATIVE,0.9992955923080444
4776,NEGATIVE,0.9979689717292786
4777,POSITIVE,0.9997884631156921
4778,NEGATIVE,0.9947239756584167
4779,POSITIVE,0.9997959733009338
4780,NEGATIVE,0.9987630844116211
4781,POSITIVE,0.9490200877189636
4782,POSITIVE,0.9975520968437195
4783,NEGATIVE,0.9994617104530334
4784,POSITIVE,0.9129058718681335
4785,NEGATIVE,0.9997336268424988
4786,POSITIVE,0.9651838541030884
4787,POSITIVE,0.9698836207389832
4788,POSITIVE,0.9997671246528625
4789,POSITIVE,0.9997093081474304
4790,POSITIVE,0.9993844032287598
4791,POSITIVE,0.8407135009765625
4792,POSITIVE,0.9998080134391785
4793,POSITIVE,0.9998774528503418
4794,POSITIVE,0.9998307228088379
4795,POSITIVE,0.9950035214424133
4796,POSITIVE,0.9203261137008667
4797,POSITIVE,0.9980596899986267
4798,POSITIVE,0.9998581409454346
4799,NEGATIVE,0.9932562112808228
4800,POSITIVE,0.9832542538642883
4801,NEGATIVE,0.9957160353660583
4802,NEGATIVE,0.9872341156005859
4803,POSITIVE,0.9988139867782593
4804,POSITIVE,0.9865584969520569
4805,NEGATIVE,0.9883922934532166
4806,NEGATIVE,0.9685056209564209
4807,POSITIVE,0.9997357726097107
4808,NEGATIVE,0.998722493648529
4809,POSITIVE,0.6945411562919617
4810,NEGATIVE,0.9823091626167297
4811,POSITIVE,0.9926251769065857
4812,POSITIVE,0.7922559976577759
4813,POSITIVE,0.9998666048049927
4814,NEGATIVE,0.9697489738464355
4815,NEGATIVE,0.9974068999290466
4816,NEGATIVE,0.6454857587814331
4817,POSITIVE,0.9995753169059753
4818,NEGATIVE,0.9990826845169067
4819,POSITIVE,0.9995181560516357
4820,NEGATIVE,0.9963651895523071
4821,NEGATIVE,0.9900609254837036
4822,POSITIVE,0.9987605810165405
4823,POSITIVE,0.7557520270347595
4824,NEGATIVE,0.9854077696800232
4825,NEGATIVE,0.8457584381103516
4826,NEGATIVE,0.9958957433700562
4827,NEGATIVE,0.9969983100891113
4828,NEGATIVE,0.9956703186035156
4829,NEGATIVE,0.9952722191810608
4830,NEGATIVE,0.9572311639785767
4831,NEGATIVE,0.9960326552391052
4832,POSITIVE,0.9985388517379761
4833,POSITIVE,0.9897093176841736
4834,POSITIVE,0.9478181004524231
4835,POSITIVE,0.9972344040870667
4836,NEGATIVE,0.9574267864227295
4837,NEGATIVE,0.9975191354751587
4838,NEGATIVE,0.918432891368866
4839,NEGATIVE,0.8159031867980957
4840,POSITIVE,0.821349561214447
4841,NEGATIVE,0.9859583973884583
4842,POSITIVE,0.992770254611969
4843,POSITIVE,0.9988429546356201
4844,POSITIVE,0.9577852487564087
4845,NEGATIVE,0.9779115319252014
4846,NEGATIVE,0.9954200983047485
4847,NEGATIVE,0.9987347722053528
4848,NEGATIVE,0.9229080080986023
4849,NEGATIVE,0.999305248260498
4850,NEGATIVE,0.9949195981025696
4851,NEGATIVE,0.9995688796043396
4852,NEGATIVE,0.9750773310661316
4853,POSITIVE,0.9882001876831055
4854,POSITIVE,0.999847412109375
4855,POSITIVE,0.9971534013748169
4856,NEGATIVE,0.9884754419326782
4857,NEGATIVE,0.9978328347206116
4858,POSITIVE,0.9192289710044861
4859,NEGATIVE,0.9982824325561523
4860,POSITIVE,0.9791825413703918
4861,NEGATIVE,0.999373733997345
4862,POSITIVE,0.9863700866699219
4863,NEGATIVE,0.9946856498718262
4864,POSITIVE,0.9957481026649475
4865,POSITIVE,0.9876948595046997
4866,NEGATIVE,0.9871424436569214
4867,POSITIVE,0.9930437803268433
4868,NEGATIVE,0.8370378017425537
4869,POSITIVE,0.993633508682251
4870,POSITIVE,0.8969998359680176
4871,POSITIVE,0.9997089505195618
4872,POSITIVE,0.9957720637321472
4873,NEGATIVE,0.907118558883667
4874,POSITIVE,0.9695830941200256
4875,NEGATIVE,0.9968529343605042
4876,NEGATIVE,0.9977315068244934
4877,NEGATIVE,0.9977772831916809
4878,POSITIVE,0.9710612893104553
4879,NEGATIVE,0.9962616562843323
4880,NEGATIVE,0.9905745387077332
4881,NEGATIVE,0.6641952395439148
4882,POSITIVE,0.9998325109481812
4883,NEGATIVE,0.9962946772575378
4884,NEGATIVE,0.9992958307266235
4885,POSITIVE,0.992440938949585
4886,NEGATIVE,0.9994308352470398
4887,POSITIVE,0.9985842704772949
4888,NEGATIVE,0.6967504620552063
4889,NEGATIVE,0.9995076656341553
4890,NEGATIVE,0.9599863290786743
4891,NEGATIVE,0.9973324537277222
4892,POSITIVE,0.9995765089988708
4893,NEGATIVE,0.9997186064720154
4894,NEGATIVE,0.9995604157447815
4895,NEGATIVE,0.9129564166069031
4896,POSITIVE,0.9953886270523071
4897,NEGATIVE,0.9438732862472534
4898,POSITIVE,0.9998394250869751
4899,NEGATIVE,0.9940151572227478
4900,POSITIVE,0.9998334646224976
4901,NEGATIVE,0.9753275513648987
4902,NEGATIVE,0.9374294281005859
4903,NEGATIVE,0.986935019493103
4904,POSITIVE,0.9912176728248596
4905,POSITIVE,0.9965693950653076
4906,NEGATIVE,0.9984158277511597
4907,POSITIVE,0.99906986951828
4908,POSITIVE,0.9998682737350464
4909,POSITIVE,0.99906986951828
4910,POSITIVE,0.99906986951828
4911,NEGATIVE,0.9890405535697937
4912,POSITIVE,0.99906986951828
4913,NEGATIVE,0.9878579378128052
4914,NEGATIVE,0.9650428295135498
4915,NEGATIVE,0.9977656602859497
4916,NEGATIVE,0.8291643857955933
4917,POSITIVE,0.9852039813995361
4918,NEGATIVE,0.9972705245018005
4919,POSITIVE,0.9995074272155762
4920,NEGATIVE,0.9928594827651978
4921,POSITIVE,0.990016520023346
4922,POSITIVE,0.983196496963501
4923,NEGATIVE,0.9987512826919556
4924,POSITIVE,0.9997146725654602
4925,POSITIVE,0.993270218372345
4926,NEGATIVE,0.9862942099571228
4927,NEGATIVE,0.9994562268257141
4928,POSITIVE,0.9443949460983276
4929,NEGATIVE,0.9840347766876221
4930,NEGATIVE,0.6398992538452148
4931,POSITIVE,0.9857433438301086
4932,POSITIVE,0.998776376247406
4933,NEGATIVE,0.9321621060371399
4934,NEGATIVE,0.9561252593994141
4935,NEGATIVE,0.9895735383033752
4936,POSITIVE,0.9989975094795227
4937,NEGATIVE,0.9848901629447937
4938,NEGATIVE,0.6630477905273438
4939,POSITIVE,0.9988389611244202
4940,POSITIVE,0.8252530097961426
4941,POSITIVE,0.9917569756507874
4942,NEGATIVE,0.9991945624351501
4943,POSITIVE,0.9227350950241089
4944,POSITIVE,0.9986427426338196
4945,POSITIVE,0.9997648596763611
4946,POSITIVE,0.9991620779037476
4947,POSITIVE,0.9978919625282288
4948,POSITIVE,0.7113068103790283
4949,NEGATIVE,0.9725441932678223
4950,NEGATIVE,0.9768064022064209
4951,POSITIVE,0.9998146891593933
4952,POSITIVE,0.9998001456260681
4953,POSITIVE,0.9998836517333984
4954,POSITIVE,0.9998767375946045
4955,POSITIVE,0.9963033199310303
4956,NEGATIVE,0.9910262227058411
4957,POSITIVE,0.9540405869483948
4958,POSITIVE,0.5050243139266968
4959,POSITIVE,0.6740230917930603
4960,POSITIVE,0.9807611703872681
4961,POSITIVE,0.990342378616333
4962,POSITIVE,0.9993991851806641
4963,NEGATIVE,0.7696493864059448
4964,NEGATIVE,0.7230036854743958
4965,NEGATIVE,0.9983111619949341
4966,POSITIVE,0.9998552799224854
4967,POSITIVE,0.9986314177513123
4968,NEGATIVE,0.9969346523284912
4969,NEGATIVE,0.9989275336265564
4970,NEGATIVE,0.9886998534202576
4971,NEGATIVE,0.994769275188446
4972,POSITIVE,0.9998385906219482
4973,NEGATIVE,0.9988960027694702
4974,POSITIVE,0.9991707801818848
4975,NEGATIVE,0.979914128780365
4976,NEGATIVE,0.7170137763023376
4977,POSITIVE,0.9582993984222412
4978,NEGATIVE,0.9994041919708252
4979,POSITIVE,0.8720895051956177
4980,NEGATIVE,0.9969329833984375
4981,POSITIVE,0.9884449243545532
4982,NEGATIVE,0.9917962551116943
4983,NEGATIVE,0.9982427358627319
4984,NEGATIVE,0.991224467754364
4985,NEGATIVE,0.9973982572555542
4986,NEGATIVE,0.9997524619102478
4987,NEGATIVE,0.9969168901443481
4988,NEGATIVE,0.9978911280632019
4989,NEGATIVE,0.994805634021759
4990,POSITIVE,0.9998652935028076
4991,NEGATIVE,0.9834321141242981
4992,NEGATIVE,0.9966254234313965
4993,POSITIVE,0.9993439316749573
4994,NEGATIVE,0.9948434829711914
4995,POSITIVE,0.9984042048454285
4996,NEGATIVE,0.9738405346870422
4997,POSITIVE,0.9952583909034729
4998,POSITIVE,0.9996662139892578
4999,NEGATIVE,0.997058629989624
5000,POSITIVE,0.9529154300689697
5001,POSITIVE,0.9997316002845764
5002,POSITIVE,0.8379014730453491
5003,NEGATIVE,0.9836997985839844
5004,POSITIVE,0.9949467778205872
5005,NEGATIVE,0.5339393019676208
5006,NEGATIVE,0.8957912921905518
5007,POSITIVE,0.9659861326217651
5008,NEGATIVE,0.9992623925209045
5009,POSITIVE,0.9776211380958557
5010,POSITIVE,0.9962508082389832
5011,NEGATIVE,0.9984400868415833
5012,NEGATIVE,0.9989479184150696
5013,POSITIVE,0.99982750415802
5014,POSITIVE,0.9998581409454346
5015,NEGATIVE,0.995926022529602
5016,POSITIVE,0.9955505132675171
5017,NEGATIVE,0.8943103551864624
5018,POSITIVE,0.9997246861457825
5019,NEGATIVE,0.9856607913970947
5020,POSITIVE,0.9998692274093628
5021,POSITIVE,0.9998080134391785
5022,POSITIVE,0.999862790107727
5023,POSITIVE,0.998583197593689
5024,NEGATIVE,0.9424293637275696
5025,NEGATIVE,0.9992720484733582
5026,NEGATIVE,0.7879355549812317
5027,NEGATIVE,0.9877349734306335
5028,NEGATIVE,0.99954754114151
5029,POSITIVE,0.9997658133506775
5030,NEGATIVE,0.9699633717536926
5031,NEGATIVE,0.9762662649154663
5032,NEGATIVE,0.9862112998962402
5033,NEGATIVE,0.9964356422424316
5034,POSITIVE,0.9884655475616455
5035,POSITIVE,0.9775221347808838
5036,NEGATIVE,0.9548755288124084
5037,NEGATIVE,0.7929431796073914
5038,NEGATIVE,0.9981695413589478
5039,POSITIVE,0.9995853304862976
5040,POSITIVE,0.9998581409454346
5041,POSITIVE,0.8251249194145203
5042,POSITIVE,0.9998549222946167
5043,NEGATIVE,0.997538685798645
5044,NEGATIVE,0.9883737564086914
5045,POSITIVE,0.999037504196167
5046,NEGATIVE,0.9997711777687073
5047,POSITIVE,0.9984248876571655
5048,POSITIVE,0.9757966995239258
5049,POSITIVE,0.9972694516181946
5050,POSITIVE,0.7357596755027771
5051,POSITIVE,0.9998666048049927
5052,NEGATIVE,0.9984440207481384
5053,NEGATIVE,0.986469030380249
5054,POSITIVE,0.9984809756278992
5055,NEGATIVE,0.9972149133682251
5056,POSITIVE,0.9998666048049927
5057,NEGATIVE,0.9984481334686279
5058,POSITIVE,0.9992734789848328
5059,NEGATIVE,0.976614773273468
5060,NEGATIVE,0.9969586133956909
5061,NEGATIVE,0.9924641847610474
5062,POSITIVE,0.9910892248153687
5063,POSITIVE,0.565509021282196
5064,POSITIVE,0.9636934995651245
5065,NEGATIVE,0.9545384645462036
5066,POSITIVE,0.7390741109848022
5067,NEGATIVE,0.9977399110794067
5068,POSITIVE,0.9905354380607605
5069,NEGATIVE,0.9965662360191345
5070,NEGATIVE,0.9977078437805176
5071,NEGATIVE,0.992584228515625
5072,POSITIVE,0.9995653033256531
5073,POSITIVE,0.9953118562698364
5074,POSITIVE,0.9955663084983826
5075,NEGATIVE,0.994148850440979
5076,POSITIVE,0.9117595553398132
5077,NEGATIVE,0.9973182082176208
5078,NEGATIVE,0.9854433536529541
5079,NEGATIVE,0.998519241809845
5080,NEGATIVE,0.9953487515449524
5081,NEGATIVE,0.997107207775116
5082,POSITIVE,0.9987665414810181
5083,POSITIVE,0.9978517293930054
5084,NEGATIVE,0.9586073160171509
5085,NEGATIVE,0.9980175495147705
5086,NEGATIVE,0.9699789881706238
5087,POSITIVE,0.9990119934082031
5088,POSITIVE,0.9878934025764465
5089,POSITIVE,0.9835861325263977
5090,POSITIVE,0.9962090253829956
5091,POSITIVE,0.9995911717414856
5092,POSITIVE,0.9976551532745361
5093,NEGATIVE,0.9784830808639526
5094,NEGATIVE,0.985145092010498
5095,NEGATIVE,0.9984405636787415
5096,NEGATIVE,0.999214768409729
5097,NEGATIVE,0.9985722303390503
5098,NEGATIVE,0.9346480369567871
5099,NEGATIVE,0.9967218041419983
5100,NEGATIVE,0.9993158578872681
5101,POSITIVE,0.9997854828834534
5102,POSITIVE,0.9998593330383301
5103,NEGATIVE,0.9993124008178711
5104,POSITIVE,0.9951286315917969
5105,POSITIVE,0.9879677295684814
5106,POSITIVE,0.9998515844345093
5107,NEGATIVE,0.9996950626373291
5108,NEGATIVE,0.9869962930679321
5109,NEGATIVE,0.9909877181053162
5110,POSITIVE,0.9996895790100098
5111,NEGATIVE,0.8437724709510803
5112,POSITIVE,0.8469922542572021
5113,NEGATIVE,0.6576275825500488
5114,POSITIVE,0.9987186193466187
5115,NEGATIVE,0.9996433258056641
5116,NEGATIVE,0.9979264736175537
5117,NEGATIVE,0.9908396601676941
5118,NEGATIVE,0.9962730407714844
5119,POSITIVE,0.9832559823989868
5120,NEGATIVE,0.5497468709945679
5121,POSITIVE,0.999273955821991
5122,NEGATIVE,0.9907518625259399
5123,POSITIVE,0.9933871626853943
5124,POSITIVE,0.9994577765464783
5125,POSITIVE,0.9940927624702454
5126,NEGATIVE,0.9975917339324951
5127,POSITIVE,0.9998352527618408
5128,NEGATIVE,0.9989905953407288
5129,NEGATIVE,0.9995775818824768
5130,NEGATIVE,0.9949899315834045
5131,POSITIVE,0.9795541763305664
5132,POSITIVE,0.9993483424186707
5133,NEGATIVE,0.9854621887207031
5134,NEGATIVE,0.783937931060791
5135,NEGATIVE,0.998925507068634
5136,NEGATIVE,0.7761037349700928
5137,NEGATIVE,0.9957581162452698
5138,NEGATIVE,0.9991746544837952
5139,NEGATIVE,0.9993491768836975
5140,NEGATIVE,0.9963678121566772
5141,NEGATIVE,0.9403700828552246
5142,POSITIVE,0.9565157890319824
5143,NEGATIVE,0.9976987242698669
5144,NEGATIVE,0.9834008812904358
5145,POSITIVE,0.9993882179260254
5146,NEGATIVE,0.9948581457138062
5147,POSITIVE,0.9990135431289673
5148,NEGATIVE,0.9842631220817566
5149,NEGATIVE,0.9991787075996399
5150,NEGATIVE,0.9904907941818237
5151,NEGATIVE,0.9643084406852722
5152,NEGATIVE,0.519335925579071
5153,POSITIVE,0.9990760087966919
5154,POSITIVE,0.9994213581085205
5155,POSITIVE,0.9998168349266052
5156,POSITIVE,0.9990247488021851
5157,POSITIVE,0.9795222282409668
5158,NEGATIVE,0.6856012940406799
5159,NEGATIVE,0.9972929358482361
5160,NEGATIVE,0.9944973587989807
5161,NEGATIVE,0.8423179984092712
5162,NEGATIVE,0.999103844165802
5163,NEGATIVE,0.9953038692474365
5164,POSITIVE,0.9997816681861877
5165,POSITIVE,0.9998714923858643
5166,POSITIVE,0.5692245960235596
5167,NEGATIVE,0.9973787069320679
5168,NEGATIVE,0.9979249238967896
5169,NEGATIVE,0.999254047870636
5170,NEGATIVE,0.9984819293022156
5171,NEGATIVE,0.9931632280349731
5172,NEGATIVE,0.9992176294326782
5173,NEGATIVE,0.6439619660377502
5174,NEGATIVE,0.9973050355911255
5175,NEGATIVE,0.9997226595878601
5176,NEGATIVE,0.9828176498413086
5177,NEGATIVE,0.9828176498413086
5178,POSITIVE,0.9996451139450073
5179,POSITIVE,0.9998571872711182
5180,NEGATIVE,0.9990566372871399
5181,POSITIVE,0.9258711338043213
5182,NEGATIVE,0.9176494479179382
5183,NEGATIVE,0.9735519289970398
5184,NEGATIVE,0.9933770298957825
5185,NEGATIVE,0.9917752742767334
5186,NEGATIVE,0.742551326751709
5187,POSITIVE,0.9997088313102722
5188,NEGATIVE,0.9976730942726135
5189,NEGATIVE,0.99910968542099
5190,POSITIVE,0.9990002512931824
5191,NEGATIVE,0.9993304014205933
